1
1578 29566
1436 1113 11
127 1468 41
975 1266 32
79 1277 73
1473 25 50
363 153 22
798 844 76
715 1300 67
1196 1 56
668 610 77
1337 1374 45
1170 964 3
827 537 40
1426 1538 27
1263 116 48
915 1252 31
1510 1138 2
17 329 54
964 1167 30
254 605 65
320 933 73
1418 1007 16
635 312 35
1505 1226 10
1332 155 28
259 561 38
353 6 69
627 1149 32
687 40 40
368 255 37
653 34 24
966 258 6
551 707 43
65 216 32
586 1239 40
38 222 2
1530 895 13
781 1543 78
371 1471 13
1565 1014 12
1454 390 16
1289 941 4
1551 590 58
139 547 4
548 138 45
1372 1510 81
1265 1412 81
950 1294 22
921 789 58
689 105 27
269 595 9
300 1236 1
684 1436 32
1215 1283 69
35 1237 47
485 1417 65
1499 130 64
373 1088 25
1477 1101 11
1322 760 66
1402 699 11
1167 441 63
118 25 4
666 1469 12
1415 1518 19
939 1 37
689 702 76
820 466 61
144 739 60
1412 951 63
120 1296 71
1263 969 3
541 615 48
469 436 37
1268 901 46
313 1378 70
235 39 18
279 113 75
100 528 37
464 1385 72
720 453 77
1333 993 62
144 527 71
318 520 43
176 1510 40
1036 1338 69
730 558 3
186 447 76
56 483 2
1239 120 73
1200 68 24
1252 1312 66
901 314 18
105 467 75
398 665 79
498 1087 77
487 74 11
183 1418 72
128 15 5
1478 187 64
1236 1552 5
918 1341 56
478 462 18
285 1415 21
13 1410 35
1 131 6
177 882 28
14 127 50
693 368 63
338 610 22
631 1389 39
164 1255 9
193 693 67
171 686 67
1024 516 2
1383 677 9
1511 100 44
1109 739 63
979 248 47
6 226 40
449 93 30
678 1538 48
1425 629 36
1135 614 25
1392 1203 38
316 1557 41
1309 103 67
908 1039 17
56 1561 37
584 424 81
1418 91 23
1489 1085 35
895 128 11
604 1118 41
1251 1533 28
1300 58 19
164 1241 76
327 441 56
641 1230 49
1045 139 9
1304 527 50
501 262 64
126 1212 3
281 1112 79
1280 984 22
1554 784 32
191 872 7
1079 482 19
699 502 53
464 164 22
953 1465 62
446 509 18
1473 730 52
1264 911 63
44 1180 23
119 721 59
1268 872 5
1187 1411 46
92 1275 32
1035 232 17
1537 870 9
245 280 22
856 977 6
1004 1546 55
241 1110 25
1066 41 25
1101 112 70
462 1165 15
682 1232 46
594 1082 10
190 547 23
176 1450 12
811 892 41
156 536 75
637 791 78
1429 107 65
1399 1180 44
1215 852 80
538 835 35
157 988 21
286 24 6
35 1334 44
1018 29 53
1088 120 34
1317 1215 35
785 217 37
698 1010 37
759 1569 55
167 449 74
925 1342 43
249 1055 26
1509 490 25
32 1550 70
184 1489 71
959 625 26
460 9 64
5 894 43
261 1341 58
602 1156 11
735 1178 12
676 68 71
1562 1523 23
413 592 23
1084 1467 42
689 977 43
32 565 17
625 664 52
1447 1333 35
1231 76 66
545 893 23
817 1048 26
1233 1144 48
1533 155 56
47 789 5
45 113 54
429 290 7
1331 549 59
434 983 48
34 121 9
882 854 60
1124 540 71
574 1432 51
1562 827 60
1099 928 31
702 149 60
87 1290 26
602 795 42
1337 767 26
1138 567 10
1227 367 77
486 232 6
1301 1103 28
893 734 68
609 816 2
1418 334 10
797 264 37
1322 760 2
1026 530 74
177 1142 16
699 1161 56
29 1073 4
1403 459 51
1568 438 10
893 632 35
224 1269 56
210 543 57
784 382 17
451 809 77
412 1270 30
1281 1501 15
1196 817 41
180 1368 19
413 466 82
201 751 59
831 1578 27
1395 80 51
96 469 2
256 139 19
1297 253 49
1486 407 36
1533 101 68
152 1571 33
941 745 26
645 1263 63
310 1206 24
272 302 74
1407 1219 30
932 23 46
36 314 11
1415 1096 74
138 1381 57
597 662 65
96 989 51
918 1221 18
843 1084 36
118 1320 65
1560 711 80
753 1039 18
824 435 9
29 332 21
1320 742 12
1485 156 26
639 105 67
1244 1525 44
1306 1081 8
1168 92 69
222 1391 18
1544 1525 30
1119 545 62
187 135 9
1413 616 43
715 102 32
153 525 65
1306 1523 29
854 966 82
1402 812 72
262 1253 60
1562 701 80
979 630 74
705 1366 21
1081 176 72
715 1017 11
1400 276 30
304 535 7
673 179 33
990 1445 25
1566 1148 63
609 698 53
925 512 8
319 357 54
1107 1194 38
526 402 76
696 794 21
1123 100 66
613 146 29
1217 997 36
1330 69 80
970 1077 52
1043 1416 1
605 1051 68
1028 1303 78
186 788 24
303 1435 63
1519 1554 74
881 1243 71
669 95 60
1412 999 28
505 728 52
628 819 51
898 1451 41
1265 40 76
1114 1295 31
35 191 38
1556 294 74
1421 1067 10
1019 310 59
422 106 30
802 899 36
332 1264 10
290 1182 59
73 947 51
1191 608 65
609 162 9
1444 951 28
503 311 10
1322 118 50
114 1550 70
824 743 9
273 1214 54
197 1464 13
1057 832 35
264 832 63
860 380 33
418 511 58
770 885 43
1314 1407 20
230 544 37
742 602 29
608 857 23
1198 203 13
607 1330 9
680 1369 62
511 1426 73
774 23 14
665 357 5
771 962 36
393 1437 70
778 102 58
751 1548 32
873 819 18
676 1200 71
769 300 54
941 491 80
1351 1098 29
689 1446 1
1560 465 46
20 102 41
1055 497 38
812 869 3
661 366 54
830 529 9
365 909 47
78 986 40
1380 22 43
353 670 47
1193 1308 64
1310 264 3
960 1231 55
21 762 6
159 1290 14
1136 161 45
127 146 23
1562 787 48
1154 322 11
847 1517 82
553 595 72
910 631 15
1382 293 12
1085 1461 28
1001 1228 20
190 1479 6
196 926 39
35 1136 29
542 25 3
691 7 24
593 932 16
131 1167 39
985 182 77
884 1190 7
1453 38 67
929 426 18
446 382 74
810 161 73
877 961 78
1217 122 43
1003 386 72
1409 709 55
907 476 42
951 1345 69
24 895 79
633 1537 24
511 583 27
1092 700 37
1025 1536 38
1507 694 79
181 719 28
1518 709 60
1254 274 37
665 1400 24
383 309 40
533 399 28
1330 236 82
467 109 27
1150 1000 7
1401 1455 8
1161 804 37
306 1211 64
532 807 12
1099 97 38
1561 35 63
1577 998 39
265 249 13
558 405 44
488 772 36
1040 802 75
1092 918 24
624 1300 17
444 805 34
5 1414 76
539 448 37
1118 886 48
464 1560 65
634 884 63
750 1417 29
1205 509 73
916 379 65
1479 879 25
781 1141 50
916 1311 17
1039 564 70
544 780 20
412 1252 56
538 408 16
128 1328 69
17 1010 42
1578 914 68
1437 1125 27
115 81 46
971 1546 31
689 1224 81
375 1011 31
693 61 63
1092 10 5
205 1293 2
111 1577 1
994 681 48
305 421 47
1082 426 50
793 1382 55
1009 1503 30
718 442 44
105 87 22
979 1479 27
720 1554 41
1268 1514 72
1086 1066 67
1466 1375 37
88 913 45
782 903 52
1327 821 22
1215 1487 13
932 685 43
1538 713 44
748 49 43
714 265 20
684 1260 33
48 1142 8
982 1193 55
1096 663 71
636 56 3
222 22 26
1575 1560 3
808 107 30
1515 401 15
1094 158 81
919 234 73
449 4 35
878 886 30
103 99 20
441 4 69
258 1536 9
1266 1569 23
898 430 73
1059 1468 72
659 1454 56
81 803 53
1497 1520 31
669 1044 59
1248 738 36
597 144 29
773 502 35
614 664 66
1104 75 31
738 940 20
583 972 49
1577 87 15
1091 575 23
160 1114 72
1162 691 79
173 424 48
7 1260 32
1505 164 22
146 1 26
1256 1030 73
179 1256 1
74 1130 32
287 425 28
702 545 38
93 1391 63
448 1114 78
315 905 3
1295 1000 61
1478 366 7
166 1294 8
622 46 5
1454 419 13
131 889 2
1557 865 21
1085 567 22
1375 1255 61
1421 378 40
145 905 28
273 1375 74
1562 1294 58
792 649 9
1074 1345 22
837 249 45
21 471 33
121 278 12
1558 701 73
1120 1466 55
624 1480 18
1387 302 36
210 413 26
1111 398 2
441 436 62
1228 853 18
307 1358 52
536 1276 25
589 35 35
866 865 25
104 907 65
377 223 15
1275 1068 28
320 476 81
727 597 59
266 907 39
1557 887 78
205 789 52
272 1393 47
173 1257 58
779 37 18
1129 1542 46
695 750 24
544 42 3
357 751 69
281 296 57
932 555 81
138 1451 22
1164 1383 58
994 1245 55
562 524 52
1352 403 16
269 676 14
739 246 66
564 446 28
510 1531 77
515 44 35
491 1523 53
1326 1198 41
219 1296 53
1003 240 78
709 1277 24
920 30 63
878 1571 63
1126 1509 69
242 1255 38
422 1386 38
966 661 35
284 91 74
625 1429 43
639 514 65
304 345 30
1149 439 7
468 1130 40
50 14 32
1272 651 63
1465 1361 26
585 1344 62
1538 1471 14
247 1429 39
1135 25 79
1157 694 8
783 602 35
909 662 79
779 1037 38
1559 50 30
1541 649 29
472 510 14
806 609 41
867 587 69
659 896 72
718 1509 33
19 1011 59
865 769 76
82 604 78
965 866 17
921 610 37
1388 597 58
1456 1276 52
177 527 42
325 386 1
1039 1130 65
1318 1111 15
1210 516 35
341 1058 28
1354 1169 5
588 127 32
1343 1243 27
1076 976 69
1006 567 19
1209 1037 77
1012 180 9
405 1128 39
1521 659 8
1284 854 29
230 700 44
55 750 72
1226 619 79
1016 392 62
1453 716 46
1244 1451 28
851 527 4
954 156 76
1313 1059 32
1148 1500 41
80 159 3
621 712 37
707 266 6
864 723 62
514 284 13
821 498 43
990 1282 34
1071 348 80
1193 301 8
433 76 47
1070 12 35
664 499 1
108 646 14
333 330 80
1308 209 75
816 189 66
713 150 16
238 1123 48
516 507 6
1543 268 54
726 1543 51
1040 1167 19
1004 767 2
160 1214 6
763 768 36
31 1061 30
657 1121 68
1475 290 15
906 746 45
228 700 46
1130 912 29
1204 68 80
596 604 26
1015 1274 25
33 984 22
118 1220 39
1413 1502 25
980 621 60
1568 419 45
1061 740 63
1540 788 57
291 330 29
167 221 35
449 23 11
753 624 34
185 682 28
1149 886 52
545 1202 41
1272 188 77
201 460 73
1439 736 20
481 1060 52
765 160 23
757 1561 57
223 982 16
892 428 65
1180 1395 61
911 4 63
1566 1550 64
242 1136 33
1385 85 15
842 861 54
739 1252 43
1126 110 31
1124 1166 26
47 71 75
1299 553 27
470 9 37
612 983 64
993 1015 4
1047 853 9
1075 601 25
1209 967 49
853 105 55
1322 85 35
236 1035 19
1080 1045 52
5 1453 39
1128 1437 77
314 781 75
1078 1144 22
1418 956 41
522 1241 53
143 612 21
1351 715 60
1441 829 28
284 94 23
1086 1357 2
759 1342 52
145 1215 9
1095 1364 78
510 112 77
204 1132 78
1191 650 56
325 1068 27
465 1412 5
888 1450 77
1504 150 15
1264 1367 34
1087 360 38
1481 1548 74
386 469 37
228 495 18
1512 953 16
147 1550 58
787 640 51
1140 934 68
327 352 68
1374 181 60
757 1302 64
356 1332 17
1529 182 39
1431 152 66
1531 1550 10
627 120 56
1165 1253 43
425 836 23
353 1400 55
817 1492 22
738 1020 27
1195 1194 52
390 1118 57
276 1117 1
638 564 7
174 214 10
967 216 56
852 622 51
552 1142 52
1454 545 64
373 768 15
1330 1207 9
1461 644 14
1075 1025 81
19 1039 63
728 1556 38
386 171 81
1252 940 28
1014 35 78
1063 860 36
158 1251 47
1496 1436 73
824 877 44
1576 595 63
1475 244 35
340 316 6
767 1200 49
976 196 44
353 1482 80
167 1257 17
687 1376 43
458 369 82
460 586 79
190 1365 80
286 446 69
435 1521 30
751 487 16
173 53 31
1436 881 50
600 764 82
28 1128 22
275 1518 44
1401 895 58
894 660 34
375 309 45
688 649 72
904 483 4
1480 276 56
1258 221 28
1204 493 73
1531 1316 66
722 1412 21
1420 191 68
117 398 40
6 1411 80
64 494 64
297 116 42
1175 376 23
1218 151 67
282 1428 37
240 1385 7
1484 221 81
1504 513 39
1475 362 78
917 78 9
1140 1539 76
624 573 74
34 1182 21
459 498 16
659 501 81
1283 1389 66
50 1358 20
1419 1032 3
1181 944 55
1061 336 72
1226 607 68
677 526 62
147 1263 1
1195 754 76
1457 1514 49
650 1350 47
465 665 54
516 1212 3
1076 624 42
395 1534 77
1061 158 71
65 913 66
47 791 42
141 789 78
137 305 74
525 280 73
442 542 75
914 1503 79
1156 1506 18
1168 279 75
54 1173 68
952 477 40
779 374 52
339 550 64
1301 1512 37
417 158 31
512 158 40
296 452 40
351 4 71
406 1396 5
1202 168 78
1006 154 31
1572 134 67
46 555 42
240 971 44
232 440 74
882 1112 4
936 1187 47
1414 1260 9
1502 139 53
885 1085 23
865 453 71
646 1068 66
902 343 71
1018 82 56
1156 918 56
1207 415 24
1269 1219 22
1542 1214 26
563 772 41
590 535 45
808 1430 1
1175 1474 25
1040 180 68
30 399 59
794 1167 52
1144 1059 29
710 1475 71
995 1240 17
225 802 71
725 317 9
1375 902 58
42 1457 78
1162 1295 69
420 1303 61
1334 1243 48
1562 1090 49
1478 1391 49
1560 62 1
221 442 80
969 361 10
875 1010 31
625 771 17
1166 471 30
731 236 3
1416 629 77
1088 855 25
1106 1277 19
200 1187 44
1155 316 68
1367 1521 11
858 1129 80
1499 1356 66
357 905 72
1012 287 38
887 461 56
486 469 56
480 245 7
920 215 52
1471 324 52
1405 1305 17
1273 1218 20
259 1384 28
436 1148 43
661 795 46
439 1391 59
1076 324 51
839 564 16
969 28 62
1253 824 11
1144 634 67
1197 1157 77
735 787 71
847 640 67
346 600 11
70 42 31
369 689 50
113 539 7
1003 35 38
338 22 51
868 1177 8
704 739 33
868 344 45
74 982 16
1044 70 9
1433 144 11
202 1240 42
972 938 40
1400 1527 45
1332 50 38
1477 1245 18
351 449 43
6 1124 72
868 1482 68
10 1097 68
871 968 29
761 787 11
175 46 26
1037 1227 75
115 1344 5
443 1048 45
1237 797 7
762 400 53
902 356 9
365 784 38
1183 294 50
1389 239 67
1125 956 58
331 971 45
536 1209 62
164 86 10
92 1548 41
939 553 61
3 214 32
856 745 54
468 841 11
127 271 37
524 244 28
244 1548 46
1199 1152 26
1209 1357 54
363 982 56
494 1325 57
922 1482 1
1517 308 55
1087 71 70
650 1269 65
1564 23 3
635 1355 33
1348 940 64
319 611 66
238 441 33
803 15 69
1397 144 39
1019 644 27
259 374 31
764 1449 59
1352 1081 53
1234 208 62
226 1139 74
669 1114 52
101 376 22
219 999 45
802 19 53
898 1396 19
1567 198 19
1328 1207 73
125 850 46
805 254 65
1399 487 80
378 1142 35
555 674 27
479 385 27
1382 467 50
72 913 12
156 804 36
76 1234 50
613 643 34
1331 1483 14
1064 122 14
1145 705 32
1011 863 27
1476 699 11
273 527 79
1484 1147 31
744 1131 36
510 765 9
1398 107 5
968 885 15
1220 1316 18
1090 733 76
648 1095 28
854 1268 37
1150 482 26
243 1400 6
471 1391 21
857 709 64
653 1302 19
1116 167 70
4 1438 49
1119 482 39
841 735 70
1232 26 25
527 883 73
1416 1329 17
201 692 66
251 252 2
1435 711 82
293 42 73
45 1062 12
663 506 3
697 116 74
314 1293 76
1046 545 36
1465 879 35
1106 750 9
343 817 81
620 1080 25
1093 1479 34
472 434 20
1145 663 60
357 907 16
530 75 75
340 622 52
1078 1152 27
1006 1503 49
505 542 49
8 1530 8
601 401 26
1419 177 15
1119 583 17
4 1463 68
967 64 64
753 818 9
1443 1231 81
688 98 50
922 75 69
536 870 29
682 1318 70
313 145 61
380 851 29
448 10 69
279 817 1
244 188 5
1111 701 47
851 934 12
390 1426 66
33 606 77
584 695 7
1559 1508 74
843 378 19
1231 374 39
65 939 18
586 1365 56
668 880 76
1122 1275 19
195 1079 26
533 1522 6
1370 1419 39
1049 29 41
1398 1136 72
802 1388 28
1145 1004 76
1365 1030 21
1476 1176 57
69 1258 6
1119 73 57
876 749 17
392 573 9
1458 1477 13
1236 1310 49
370 1355 69
1172 1407 45
1220 296 66
79 1125 38
121 444 1
1524 1242 32
1024 1418 67
847 1160 6
576 1149 78
1026 820 75
1126 1524 21
470 515 32
811 618 65
437 323 70
1578 1057 45
206 1040 50
1529 1119 6
1363 936 76
433 271 24
1553 408 82
1072 1282 63
874 1522 15
568 555 19
1379 1172 8
1220 699 48
191 1205 40
636 203 38
1184 482 74
1176 39 34
1079 145 78
745 695 17
1081 1016 22
248 249 82
264 779 7
1052 776 67
631 382 25
307 539 21
396 1142 72
676 1064 64
878 915 64
1420 215 63
1015 319 57
1147 1410 16
1195 974 62
1193 1440 64
211 237 24
326 1391 81
1160 325 81
1575 1181 60
1277 1199 19
406 98 46
354 552 38
221 98 33
1102 331 51
368 872 23
1340 1123 53
619 1174 10
503 775 13
575 132 15
72 704 73
1430 521 68
834 878 26
727 306 18
676 1179 35
1075 1115 63
986 345 6
1567 1343 68
1546 57 44
834 872 73
66 1439 82
1208 1047 75
1174 240 11
1160 900 65
332 526 41
867 347 8
1472 1388 19
976 1424 52
1479 693 45
74 155 50
521 1413 62
1572 1398 63
705 203 21
1449 496 27
622 366 44
1417 683 34
901 1241 22
998 985 5
342 371 38
1519 942 43
1113 424 16
1446 810 66
800 1283 5
148 279 8
99 1190 35
1056 901 12
248 470 69
112 156 44
242 1086 57
486 240 8
1136 1240 5
771 1391 78
339 556 11
179 982 65
171 1320 75
766 546 62
1095 906 35
1105 263 45
1531 1123 51
843 1307 33
1537 1561 75
1388 403 30
893 994 57
273 1511 75
573 1099 35
1553 722 74
749 1426 77
265 340 23
342 962 50
908 1478 71
736 643 6
1013 1452 70
95 803 10
1277 357 49
1125 883 59
805 954 29
762 824 71
1319 1171 56
1352 536 49
1418 1134 14
1170 122 16
493 1236 63
265 1562 75
154 1209 82
1081 797 60
476 333 6
1392 488 70
536 312 11
732 245 74
1013 37 7
1273 1333 25
1484 1205 10
743 1301 40
1297 1540 43
169 143 59
1429 1 24
838 1146 69
394 1065 63
331 270 66
1232 99 21
314 1450 32
681 1035 12
1039 433 56
868 211 80
307 247 50
1009 155 19
811 1059 8
530 719 48
1106 251 15
1001 336 65
380 296 70
1067 1334 70
1359 1449 9
306 1033 27
797 1375 50
1408 397 47
326 408 27
110 502 42
1405 7 21
1444 991 58
1132 1193 46
1511 226 17
251 1462 80
622 569 40
513 1355 28
625 342 71
590 195 32
944 60 48
304 1433 81
1189 543 70
435 301 35
1312 544 15
308 1497 59
410 448 70
1152 108 38
1422 1021 66
979 503 70
1384 1520 22
253 587 61
1574 1168 80
980 310 49
1369 113 64
177 1446 1
84 1173 57
1557 149 25
900 1208 70
112 1 17
150 698 82
250 481 66
296 850 6
1089 719 21
1179 877 13
251 1436 81
938 1355 74
653 517 5
336 1387 35
117 1449 44
1008 1329 45
1145 554 38
689 122 38
435 655 50
95 1572 27
1328 1157 66
941 1249 82
1104 1167 26
899 1286 58
1196 1262 3
97 1031 29
760 890 68
757 1475 81
1382 930 43
488 320 8
1245 260 69
975 1509 53
807 1438 18
1177 1387 14
934 216 9
780 1382 66
1558 1198 57
1053 450 66
80 358 73
1233 791 14
1460 1501 8
682 716 76
1254 629 37
1506 244 26
1549 1212 47
246 1173 37
742 1473 45
213 1315 5
1505 782 33
201 514 54
803 545 74
1132 497 24
122 625 61
589 1512 21
1336 348 73
80 774 13
201 735 54
587 561 51
350 471 50
1550 1233 6
564 806 80
229 1160 49
1050 933 66
1344 643 6
246 331 75
1220 937 37
849 845 6
1493 182 70
1256 732 17
458 1208 33
1486 1294 3
1356 1473 32
1141 285 14
416 674 55
1517 430 3
76 303 10
101 1223 56
1521 1421 5
884 1146 33
679 291 65
527 531 35
81 1061 80
279 1540 50
558 1181 56
1338 1443 24
308 1030 24
1167 1186 45
1434 378 72
843 1472 71
438 1450 24
976 1240 16
797 226 25
1297 41 52
1369 81 21
833 1105 77
547 1378 39
725 533 52
921 852 44
1277 839 33
186 1382 26
492 1064 32
549 1093 69
1111 909 75
106 735 80
628 627 76
837 211 69
153 181 1
854 139 62
981 1287 50
313 1347 61
1150 215 36
200 186 21
326 850 71
1532 187 62
1170 527 26
333 70 60
497 548 37
1311 662 70
387 749 51
1221 349 63
1438 702 72
310 1289 74
671 227 68
827 1143 68
766 589 15
1273 361 16
705 56 18
524 1309 51
1279 1112 30
473 46 12
421 1480 56
280 489 79
1220 686 60
1494 544 56
202 315 3
1421 137 46
905 61 16
953 714 55
431 1227 33
922 42 3
360 771 17
953 537 15
1386 175 29
928 548 38
347 857 73
736 517 68
308 414 43
833 754 42
972 1237 25
496 850 70
1266 666 17
724 782 73
1215 1448 54
1493 184 61
239 1202 76
474 466 9
176 950 60
988 1363 37
210 53 40
1534 732 40
498 614 79
976 11 6
409 432 58
565 698 63
1242 592 65
273 1303 37
1212 453 4
771 403 5
563 1293 52
836 1149 25
1078 396 14
44 576 27
1199 801 19
576 1148 12
954 1077 41
1146 1318 2
643 440 25
673 258 43
1036 340 3
961 1296 4
1116 49 64
742 686 64
327 121 64
847 727 23
777 434 66
71 1378 75
485 1499 24
1448 922 82
1123 1577 66
127 964 18
458 1472 48
687 268 3
92 1343 74
1168 1363 34
323 724 32
1211 90 18
136 795 47
687 264 9
71 1024 23
1142 901 6
1294 837 74
43 38 43
1431 945 46
103 490 65
571 1133 13
1393 212 82
1364 1392 57
614 843 22
490 685 7
493 1259 78
1148 1185 9
806 587 46
79 1491 30
918 1075 64
839 600 18
1007 487 41
412 1553 27
71 499 72
248 455 80
246 780 6
663 912 24
849 739 16
921 291 73
116 1067 78
1132 514 21
1276 159 52
289 1315 50
1229 42 64
1112 618 65
1419 1381 15
157 1553 10
543 537 3
1206 1001 53
617 1513 25
828 181 11
1121 726 69
566 1256 35
931 1481 47
1010 1368 26
98 817 29
1037 1082 33
493 101 63
1514 332 15
37 1154 53
662 125 45
749 1232 5
10 770 9
1295 418 33
314 169 70
970 1083 75
907 168 19
729 157 37
103 419 51
84 63 3
356 518 54
467 664 2
1493 1476 81
1427 529 69
388 43 46
207 82 32
301 16 23
346 92 59
1557 19 9
602 466 62
1508 1088 52
272 274 41
187 1218 11
1536 411 68
932 557 54
491 497 67
702 771 28
1232 587 54
375 1420 53
215 165 71
1472 1224 18
423 240 28
304 536 9
807 436 49
686 1216 71
1266 414 68
1285 1555 16
1462 1422 77
601 1100 24
1194 37 14
485 877 44
503 498 15
305 1452 18
428 1005 63
147 1522 48
79 990 11
166 291 39
1412 833 30
467 1072 25
1049 1402 61
827 541 50
814 589 29
1210 1288 78
1563 129 57
2 734 21
594 1283 27
312 1455 76
374 1135 57
184 945 47
1005 199 54
712 1097 57
1539 1342 66
924 761 76
1346 240 61
464 896 27
1523 1183 18
1074 598 63
1195 218 67
543 1294 81
1028 297 70
323 469 69
866 1197 27
1248 675 78
619 1571 6
1069 1434 63
940 1101 72
488 1091 57
1380 1058 11
703 31 11
1181 792 57
111 243 9
1215 595 41
595 1091 66
101 520 20
844 506 77
1017 944 67
1488 432 9
112 651 15
741 87 50
657 673 33
877 70 57
570 753 24
1235 1423 77
1130 203 13
13 353 56
447 971 65
1496 315 60
315 227 22
88 1277 22
544 272 3
706 1132 45
1016 1171 29
1067 309 78
267 291 22
864 160 58
1334 1469 60
258 1369 73
1263 1561 46
1199 100 32
634 1122 54
965 642 71
583 1412 80
1394 1070 10
357 739 55
1343 1078 49
829 1160 36
516 1240 56
768 985 78
173 1103 38
628 631 74
379 393 47
454 1015 13
754 1096 57
1560 754 45
705 1398 68
715 1159 8
1570 1324 59
487 299 28
941 512 48
388 187 23
92 1430 68
1462 527 46
51 544 74
1576 96 1
1390 683 38
1299 1122 24
1410 1501 70
251 182 59
557 208 35
860 1570 78
537 815 44
220 821 40
1221 1362 63
599 917 21
635 1361 27
903 569 60
493 80 28
756 441 56
432 1205 79
1087 71 57
1235 838 14
1290 285 24
935 31 71
1314 1515 12
268 481 81
1545 1544 53
753 1001 33
786 452 8
338 1161 8
981 450 62
600 257 67
1408 447 69
1387 253 14
825 1293 45
1258 1184 59
1410 522 30
90 494 15
1547 552 82
1226 1489 11
1434 446 4
1120 603 60
477 536 28
580 554 32
848 837 31
1547 1508 65
626 1138 76
980 1470 76
634 1527 70
1382 147 22
1278 1051 9
1092 1432 72
1425 847 3
1395 115 60
1435 222 38
769 1440 55
1164 1042 63
127 1338 35
292 393 20
728 1234 11
1495 1037 59
36 1492 50
1402 1106 13
107 701 5
656 144 45
438 1027 57
689 1490 1
1262 98 72
127 1301 58
1266 1547 35
558 1183 1
1204 282 30
1105 489 71
192 293 51
1377 223 72
1032 1185 56
164 451 71
136 821 3
638 507 78
38 556 25
1382 1062 44
464 1054 18
254 649 27
991 987 24
90 1399 51
320 827 41
118 980 69
1458 782 65
1557 618 82
278 293 79
15 600 63
393 405 65
180 1169 5
1337 1240 5
1329 722 72
780 216 29
923 1462 61
669 716 28
995 1466 34
958 461 68
256 1298 1
172 1334 66
561 1324 4
780 30 38
645 318 82
1084 4 18
178 1175 76
487 1236 17
461 191 10
1221 1463 44
133 723 69
1543 601 64
738 1079 69
376 311 45
335 1514 68
1531 979 46
1468 856 47
467 1108 25
1514 976 24
1073 914 55
738 367 29
655 282 41
1090 95 58
276 1207 8
626 491 4
750 1 11
918 1559 32
348 541 37
1267 673 5
1003 1015 80
1250 349 22
150 19 50
219 421 8
327 414 6
1167 797 49
289 493 20
666 1272 11
584 490 42
